,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,331539.0,3715.4422295093536,1402,982,1.4276985743380854,4.152645691758737,41.637668451740026,11.7378140625,23.451413541666668,8.6639625,29.244302074877368,51.150111516066765,24.324870795448426,16.047616660819394,0.9978186340732157,0.8518048702778999,2.649345631378449
0,330578.0,3754.7214518785477,1441,989,1.4570273003033367,4.311082407177731,42.64631397490743,10.4152234375,20.517122395833333,8.710008854166666,27.25058337328672,45.40073739249062,24.719817695650008,14.973663875069922,0.9982291635362711,0.858346436430635,2.5697777147523677
0,370306.5,3636.748806834221,1391,927,1.500539374325782,3.4821343940762586,35.7162023459219,12.1980234375,26.4653125,7.775140625,29.318733518958503,53.779387895385504,24.078006750867242,11.829701753825201,0.9985574850063539,0.8407101749988056,2.8080090209739907
0,454304.5,3759.081841468811,1398,1021,1.3692458374142997,3.1418530963263627,31.10402008093811,16.71407760416667,36.04242552083333,10.982276041666667,34.11274088329843,64.16127863124314,27.098434484049108,13.644313253708361,0.9983154766948343,0.8022956826038657,3.4917574264697184
0,253435.5,3753.366108894348,1478,944,1.5656779661016949,5.505274517579424,55.58714997463536,10.083590104166667,18.910333333333334,7.765735416666667,31.00614560532561,48.06437207551857,28.132306315811743,12.621586000676686,0.9978610395524012,0.8831281869640228,2.1878917439938603
0,407635.5,3690.5721819400787,1388,978,1.4192229038854807,3.3300926931045014,33.41299526196799,15.051540104166667,30.998955729166667,8.839905729166667,34.51293840076737,59.0681309172326,29.27025106534983,10.498668718203433,0.9987404166930718,0.8275593186661828,3.175433910570574
0,414686.0,3764.5894190073013,1402,989,1.4175935288169867,3.3436817254500997,34.17557740965871,16.883216145833334,34.027321875,9.005214583333334,35.772464672131605,64.22042524882674,25.664776179616023,12.250422479584174,0.9982937665512893,0.8212103440763705,3.25078543839327
0,440017.5,3725.3173434734344,1391,983,1.4150559511698881,3.107496860920304,31.539630377391735,13.448005729166667,30.179149479166668,9.361286979166668,29.080084908102776,55.55389250675072,23.479650949233715,15.85369156843645,0.9983420696856586,0.8091067252349927,3.3806395098642374
0,384388.5,3474.901046514511,1334,864,1.5439814814814814,2.998466395326603,31.41336768157123,12.754890625,25.520333854166665,8.373674479166667,29.920424906786025,51.0423731353116,24.448447317524813,11.715300045021149,0.998692090841055,0.8354314225637995,2.937967219660636
0,4.5,8.242640614509583,4,3,1.3333333333333333,2.6666666666666665,15.09802762221398,21.2483890625,44.79127916666667,12.825871875,36.85190905924852,71.03305448425924,26.36784624982507,10.660188276669349,0.9986901907373352,0.7856490755215492,3.887572348814036
0,577797.5,3547.4267424345016,1517,552,2.7481884057971016,1.4492689912988548,21.779665874185092,18.615986979166667,46.17423229166667,9.287582291666666,32.547259055420696,70.07624522011876,22.38205188148573,18.64992224651328,0.998029884094958,0.74768114275157,4.207569576952727
0,635124.0,3697.188280940056,1384,837,1.6535244922341696,1.823908402138795,21.522098337837154,23.499153125,54.74344166666667,10.8900640625,37.05390878941749,77.13207095968521,23.447823304850267,18.222218602198815,0.9979116264741905,0.7250282810301113,4.552395329382607
0,771719.5,4135.185311079025,1478,1025,1.441951219512195,1.9630837370313954,22.157995951850037,29.928353125,64.79750833333334,17.253202604166667,39.97948587317794,78.51504428053863,27.66357149611036,20.063144758567745,0.9978631409329377,0.6737899145774338,5.2831028713111685
0,807723.5,4139.847217321396,1500,968,1.5495867768595042,1.7976448623817431,21.218071509326773,32.68772135416667,67.81517708333334,20.989261979166667,41.6143687532907,79.19239315235903,29.69705482744164,24.197179756126253,0.9973967716332516,0.6531871725993899,5.563592875847665
0,750600.0,3974.433005928993,1410,1012,1.3932806324110671,1.9010391686650678,21.044654567836094,27.3873734375,58.941802083333336,17.76366979166667,38.461768404470014,73.36513964469665,28.167418920760728,21.315629447048284,0.9979288075693478,0.6830437312350226,5.223137479597624
0,769408.0,3937.95782828331,1445,914,1.5809628008752736,1.716553506072201,20.155121674505338,29.050398958333332,63.18020364583333,18.222559375,39.23597681480184,76.93440724951043,28.02337206525891,21.866836102691714,0.9977266418228574,0.6741338114677166,5.3130212393031035
0,130.5,49.55634891986847,20,10,2.0,1.5325670498084292,18.818633856457843,28.123703125,61.87623020833333,17.324054166666667,37.894802367807614,74.05884970467967,27.37595685810936,22.83297750139179,0.9978100212159601,0.6668947618102992,5.36971315231319
0,693335.5,3858.9111474752426,1369,974,1.4055441478439425,1.923175720845103,21.47761833067641,24.912427083333334,59.7084234375,13.787504166666666,37.03728955313277,78.79223505843729,25.41771719891753,23.854173712202495,0.9973701726034652,0.6919433464858317,4.971118866651324
0,706243.5,3872.803501367569,1389,941,1.4760892667375134,1.8507058826028133,21.237161064427355,32.20500052083333,68.8871046875,16.1498046875,45.28692524585828,89.29029924658248,27.124006619931794,19.910544049904438,0.9971475514609615,0.6880463332117592,5.161183367998835
0,853657.5,4167.9060916900635,1494,1016,1.470472440944882,1.778118273429332,20.34942724587688,33.09824270833333,77.1267453125,16.621930729166667,40.78438497446368,85.23739085453205,25.699169785986324,21.040115310788146,0.9975977990710921,0.6345012125007176,5.778406629534905
0,757705.5,3953.313167333603,1375,988,1.3917004048582995,1.7929129457289146,20.626331733124864,28.994091666666666,68.3895140625,13.609189583333333,40.09333422735752,83.82436342923194,24.83978853173995,21.93526902011057,0.9974833436388194,0.6684580656955779,5.395902783769799
0,830232.5,4237.303062319756,1498,1040,1.4403846153846154,1.876486405916415,21.626155615378075,35.33748125,73.768621875,18.890906770833332,43.97994898423482,83.84722873946562,28.120393219391204,26.58315035298638,0.9969071940868307,0.6397757481686677,5.7554769103961805
0,751451.5,3960.5680035352707,1440,954,1.509433962264151,1.8281419359732465,20.874399626093446,27.877438020833335,64.9700046875,12.445232291666667,39.03093237686103,80.52241734817532,23.88680919719342,27.63712458906022,0.9970342548515205,0.6701799845058143,5.421367624188445
0,186.5,56.041630029678345,20,15,1.3333333333333333,1.6085790884718498,16.84002303690802,24.316755729166665,59.330856770833336,12.5446875,38.778034276772466,81.72750335174624,24.763455873067144,23.179730593203757,0.9973290364705358,0.6988412508237201,5.120211371862569
0,808836.5,4304.332501769066,1530,1055,1.4502369668246446,1.9956443607577057,22.90608582301311,32.28588229166667,71.45060364583334,18.407083333333333,41.8469405052346,83.23230797743263,27.950488923744935,23.560714987304415,0.9973599522883048,0.6466348543907459,5.716329288478686
0,808985.0,4124.398517489433,1485,1034,1.4361702127659575,1.898045081181975,21.027167538420407,34.55632083333333,75.35212291666667,15.885558333333334,43.79149052666586,87.40438140997217,25.815753789690724,24.556339424363525,0.9969394190527707,0.6472546901391942,5.64642248470236
0,94.5,37.899494767189026,10,13,0.7692307692307693,1.3756613756613756,15.199700567282418,32.27324479166667,74.13105364583333,14.78315,43.867624650671054,90.22296790708418,25.959390060775693,21.837188246422343,0.9971296459158995,0.6620852380253734,5.600534613142288
0,905.0,123.39696824550629,45,31,1.4516129032258065,1.5414364640883977,16.825206378102195,33.590572395833334,66.37097552083333,20.3451890625,47.98568399550137,88.15847872094953,32.24832655914561,14.507186863058003,0.9978336890499722,0.7085544298222288,4.985892407128301
0,22.5,18.242640614509583,6,6,1.0,1.6,14.79084162622909,23.511147395833333,54.6397296875,14.607919791666667,35.66448191867129,71.42754200491882,26.381224999708248,17.008197966614702,0.9984419633085964,0.6968783060002505,5.0636364283044735
0,650702.5,3705.4654029607773,1379,831,1.6594464500601684,1.7610951241158594,21.101000614780602,23.688198958333334,51.36634895833333,13.7854890625,36.730561680437354,71.5268225832616,25.42343585723341,19.208102455415474,0.9980413290288106,0.7202692544309948,4.663635056933169
0,619522.0,3678.8451347351074,1253,979,1.2798774259448418,1.9800539770984726,21.845715770165015,25.457884895833335,56.915053125,13.821143229166667,39.820150563519164,81.58171290738765,25.967673841426286,19.76060143276579,0.9973663789365891,0.7252112176624705,4.564325434427987
0,815715.0,4213.805588126183,1487,1041,1.4284341978866475,1.8976811754105294,21.767599632866187,33.5910171875,69.93596145833334,19.74084375,42.730621256365026,80.56948804773127,31.638948990862804,18.850930661743348,0.9979266748145723,0.6597996145877651,5.46861143383938
0,625900.0,3799.5558075904846,1376,927,1.4843581445523193,2.0379485540821216,23.065384781905387,22.130956770833333,54.820540625,9.323303645833333,36.280904783186884,78.19743155388404,23.12535121946096,17.779562575288796,0.9979547832557601,0.7275951255100137,4.591773652093696
0,661352.0,3825.6146849393845,1310,1005,1.3034825870646767,1.990694819097848,22.129407210719656,25.467306770833332,59.299982291666666,11.811633854166667,38.77167352089795,80.85239916817359,24.29815733684219,16.958059793531692,0.9979691884322426,0.71189045761332,4.728668388446945
0,889521.5,4325.185318112373,1525,1080,1.412037037037037,1.8515572698355238,21.030664279632177,38.83762604166667,80.80555989583333,20.225041666666666,44.912111433862194,85.95473396784723,28.545086650302252,19.676368654095217,0.9976347306289352,0.6237865308234098,5.937240362869005
0,748705.0,4028.6685044765472,1422,1004,1.4163346613545817,1.9068765401593417,21.677656645756738,32.93500885416667,75.20139791666666,12.6405765625,45.4174595948166,93.04645035838722,25.601288108480208,15.622793453625018,0.9977959922127522,0.6780969650640629,5.401371849423934
0,838373.0,4242.0309871435165,1457,1102,1.322141560798548,1.915154710373545,21.46398666928181,32.20593489583333,68.46451979166666,20.78402552083333,40.44462814152428,77.97385223124365,28.79796208290643,28.900826749978442,0.9970934649189613,0.6341155502318012,5.922902806438532
0,2.5,8.242640614509583,4,3,1.3333333333333333,4.8,27.176449719985165,30.7934859375,68.8295390625,16.899422916666666,43.79852162131526,89.64431612423226,27.570261395514105,26.198876165859765,0.9963251636316256,0.6772472515504235,5.360425275995711
0,811689.0,4029.8400826454163,1413,1018,1.388015717092338,1.7721491852174909,20.007183898877052,35.061795833333335,73.19617135416667,19.1979046875,43.994163983513936,84.78531817323862,28.18675039441696,21.679702392044007,0.9974120456986477,0.6482544693749894,5.663126453544701
0,718031.0,3949.3304119110107,1360,1010,1.3465346534653466,1.913009326895357,21.722196816634927,29.874946354166667,62.53368489583333,18.2898796875,42.093978261225196,80.23040958775836,28.96572661274486,21.209155688803193,0.997544159023015,0.6813430633288625,5.162587209722801
0,501281.5,3408.0440559387207,1345,688,1.9549418604651163,1.8459887308827476,23.170143496656564,13.813038020833334,37.432588020833336,5.971770833333333,28.66982169368186,62.907060484098885,20.274329828360507,12.996995546882761,0.9986911622927783,0.7905423169476959,3.689973788529915
0,751038.5,3999.1954181194305,1353,1062,1.2740112994350283,1.9131988573155703,21.295265145937854,27.090167708333333,63.127075,14.2337796875,38.242951175034065,78.27174742967205,24.95754097953586,24.27059223598186,0.9974965059529335,0.6710457253675727,5.332179554206709
0,579873.5,3492.4115846157074,1268,822,1.5425790754257906,1.7974540999028237,21.033792157010097,19.690588541666667,47.01268541666666,10.418186979166666,34.15293397241963,71.08305444100965,22.57469747315836,20.126088087149352,0.9978229804032344,0.7447506129719341,4.291719903112806
0,743763.0,4029.6146820783615,1449,969,1.4953560371517027,1.8878070030372578,21.831947120280915,30.866272916666667,59.89172083333333,19.750980208333335,42.79688613556504,74.94193721640148,32.09033782701097,24.40032064566392,0.997487895946015,0.6753192129958028,5.2696105551131724
0,460034.5,3346.5192263126373,1181,880,1.3420454545454545,2.259134912707634,24.344241425545547,12.597003645833333,33.372805729166664,6.1563359375,27.501634718098064,59.28502550139285,20.043029550290388,12.703715607142485,0.9986804725369283,0.8057091226741658,3.4067848121723743
0,708081.0,3945.4725471735,1400,952,1.4705882352941178,1.8822705311962897,21.984424974684742,30.939170833333332,68.61968697916667,13.228968229166666,43.879053134487144,88.66783699117565,25.267438060757147,18.725152727530915,0.9974189687900716,0.6924053855046977,5.111953904748997
0,615301.0,3712.0999672412872,1381,852,1.6208920187793427,1.9122543275567567,22.3950329461398,20.143748958333333,51.2387015625,10.080125,33.212369601856324,74.1296926086407,22.681564852343012,18.51793748917693,0.9979854426065843,0.7340577946343765,4.368834505756208
0,820019.5,4162.048233509064,1429,1095,1.3050228310502283,1.908192427131306,21.124675081575397,33.59451875,72.61119114583333,19.900491666666667,42.657470056516054,83.95446263865757,28.275681103053863,22.42589576533056,0.9974449481412594,0.641901361388896,5.830356855959963
0,747372.0,4055.805590391159,1444,1027,1.4060370009737098,1.984270216170796,22.00986789316188,29.3355046875,66.32329947916666,15.88856875,40.11339181309029,82.46599574375655,25.823640790979162,23.449132596327928,0.9972792748765614,0.676080996819242,5.280683701538731
0,792422.5,4045.087770819664,1401,1005,1.3940298507462687,1.7768362205767756,20.64900362323735,33.671747395833336,71.0060171875,19.016125520833334,43.66360318912105,84.26474259453136,28.400230538766348,33.239301174657314,0.9960471975474865,0.6447005426629346,5.693285466136659
0,686532.5,3807.7151901721954,1381,894,1.5447427293064877,1.798332926700484,21.11873067839917,24.520142708333335,58.656953125,12.344389583333333,36.53012657241012,78.17738492449863,23.3493155900387,21.708124977614936,0.997612340682275,0.7036871785135185,4.863453026899243
0,799370.0,4258.315258979797,1495,1057,1.4143803216650899,1.976825500081314,22.68442504079485,30.506548958333333,69.44516302083333,16.640940104166667,40.32074552399975,81.73220791471404,26.294793100923435,26.460310325334525,0.9971325531422544,0.648373495096856,5.702368970857574
0,776729.0,4058.006602883339,1427,989,1.442871587462083,1.8169824996877932,21.200982053000182,30.282605729166665,66.03766979166667,15.862060416666667,40.17231121916369,79.82828194101049,25.983345502546122,29.421076361124896,0.9968350680698606,0.660916722037369,5.561831238992424
0,509847.5,3472.529332280159,1344,721,1.8640776699029127,1.9006153800891443,23.65111129023107,20.454091145833335,46.692721875,11.343515625,37.05986568324885,77.01500756716555,24.178472004527357,21.54214791739364,0.9968723438223406,0.766286532924066,3.9607359010486034
0,432918.0,3140.9931948184967,1339,493,2.716024340770791,1.5248314923380408,22.789161573083373,11.441051041666666,31.329866666666668,4.527439583333333,26.652623503205977,58.288953637093435,18.62441711018812,13.083540327746459,0.998619983397465,0.8145439658216012,3.300549788755789
0,457445.5,3154.9902304410934,1180,726,1.6253443526170799,1.8727476825108127,21.7598891106782,15.576094791666666,39.3216828125,7.2221307291666665,32.81298122185813,69.93264266615644,21.981286764768612,22.584301140699388,0.9970621339695368,0.7881123192712745,3.7269228502050433
0,837672.0,4158.57513988018,1462,1057,1.3831598864711447,1.8447960538253636,20.645010450426255,36.86041458333333,72.69741041666667,23.077184375,44.46257482042009,81.98199017773594,31.08130930970555,24.54016854822908,0.9971346721117271,0.6425223364708212,5.705457050629667
0,563557.5,3516.2938327789307,1289,827,1.558645707376058,1.8915603110596524,21.93977068611303,17.182163541666668,46.07191510416666,8.179098958333332,31.40718010706181,71.29412463804638,21.080074631741493,14.16131219961635,0.9984787925072514,0.7673279512473625,4.13130830131379
0,503455.0,3120.9486013650894,1095,785,1.394904458598726,1.7073521963234053,19.346952900185137,17.632844270833335,43.4539359375,6.876017708333333,33.43132000995532,72.60453387744111,20.251342014576554,16.53254135597068,0.9979261647176022,0.776019832643511,3.9137941103730465
